brand,p_name,sku_id,weight,local,control,inch,connect,communicate,materal,IPXX,xuhang,display,funy,severce,is_bluetooth_talk,people,function
阿史那,['手环'],['31599827927'],['260.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['55774402952'],['13.00'],[],['全屏触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['其他'],['50米防水'],['12-14'],['黑白屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['通用'],['消息提醒']
华为（HUAWEI）,['华为B3手环真皮表带青春版小牛皮原款式折叠扣替换带'],['28280743477'],['100.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
七佳数码,['七佳数码'],['44686660636'],['200.00'],[],['非触控屏'],['0.8'],[],[],['硅胶'],['生活防水'],['7'],['其他'],['跑步'],['30天无忧退'],['不支持'],['通用'],['消息提醒']
联语（LIANYU）,['手环女计步器心率运动手坏通用苹果多功能智能手表男通用计步心律检测兼容oppo华为米'],['47968426180'],['200.00'],[],[],[],[],[],[],[],[],[],[],[],[],['成人'],[]
乐心（HIIN）,['乐心'],['46077320713'],['200.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为原装运动手环防水测心率智能睡眠计步器3荣耀苹果安卓表GPS版男女'],['51952193990'],['200.00'],[],['单点触控'],['0.8-1.0'],[],[],[],['生活防水'],['7'],['黑白屏'],['跑步'],[],['不支持'],['通用'],['消息提醒']
华为（HUAWEI）,['华为'],['52681292672'],['100.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['55038040674'],['550.0'],[],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],['织布'],['50米防水'],['12-14'],['黑白屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['通用'],['消息提醒']
VOSSTR,['VOSSTR'],['25995551050'],['200.00'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],[],['生活防水'],['7'],['彩屏'],['跑步'],[],['不支持'],['通用'],['消息提醒']
YEMEKE,['YEMEKE'],['33225985915'],['100.00'],[],[],[],[],[],[],[],[],[],[],[],[],['孩子'],[]
华为（HUAWEI）,['华为'],['12921317474'],['200.00'],[],['单点触控'],['0.8'],['支持蓝牙'],['无'],['硅胶'],['生活防水'],[],['黑白屏'],['跑步'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
华为（HUAWEI）,['华为'],['55078829889'],['30.00'],['中国大陆'],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],[],['50米防水'],['20-22'],['黑白屏'],['跑步'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
DMDG,['DMDG'],['35864348823'],['120.00'],[],['单点触控'],['0.8-1.0'],[],[],['TPU'],['生活防水'],['7-15'],['彩屏'],['跑步'],[],['不支持'],['男士'],['消息提醒']
勤大（QIND）,['勤大'],['56657680695'],['500.00'],['中国大陆'],['全屏触控'],['0.8'],['支持蓝牙'],['无'],['硅胶'],['生活防水'],['14-16'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
纽曼（Newmine）,['纽曼'],['36495922895'],['215.00'],[],['单点触控'],['0.8-1.0'],[],[],['硅胶'],['生活防水'],['7-15'],['其他'],['跑步'],['一年质保'],['不支持'],['通用'],['心率监测']
华为（HUAWEI）,['华为'],['56501410822'],['60.00'],[],['单点触控'],['0.8'],['支持蓝牙'],['无'],[],['生活防水'],['7'],['其他'],['跑步'],[],['不支持蓝牙通话'],['男士'],['运动计步']
魅英（MEIYING）,['魅英'],['47703990703'],['200.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
桓远,['能接打电话的智能手表儿童青少年学生智定位oppo华为多功男孩女孩通用手环'],['54499471787'],['300.00'],['中国大陆'],[],[],['USB'],[],[],[],[],[],[],[],[],['儿童'],[]
AMAZFIT,['AMAZFIT'],['56668290836'],['210.00'],[],['全屏触控'],['0.8-1.0'],['支持WIFI'],['免持接听'],['硅胶'],['生活防水'],['7'],['其他'],['跑步'],[],['不支持蓝牙通话'],['通用'],['运动计步']
华为（HUAWEI）,['华为'],['51555840643'],['20.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
AMAZFIT,['AMAZFIT'],['56662889428'],['100.00'],[],['单点触控'],['0.8'],['支持WIFI'],['短信收发'],['其他'],['不防水'],['7'],['其他'],['跑步'],[],['支持蓝牙通话'],['男士'],['消息提醒']
爱多（IDALL）,['爱多'],['32205234169'],['500.00'],['中国大陆'],['单点触控'],['1.2'],[],[],['TPU'],['30米防水'],['7'],['彩屏'],['跑步'],['一年质保'],[],['老人'],['心率监测']
小米（MI）,['小米'],['53218403093'],['165.00'],['中国大陆'],[],[],[],[],['TPU'],['生活防水'],['4-7'],['彩色触屏'],['5种以下'],[],[],['儿童'],[]
VOSSTR,['VOSSTR'],['36952532926'],['200.00'],['中国大陆'],[],[],[],[],['金属'],['30米防水'],['4-7'],['彩色触屏'],['5'],['一年质保'],[],['女士'],[]
乐心（HIIN）,['乐心'],['29637104260'],['200.00'],['中国大陆'],['单点触控'],['0.8-1.0'],[],[],[],['生活防水'],['7'],['彩屏'],['跑步'],[],['不支持'],['女士'],['消息提醒']
真匠,['真匠'],['27831286729'],['20.00'],['中国大陆'],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['30米防水'],['7-10'],['彩屏'],['骑行'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
lengiang,['lengiang'],['31245284801'],['1.0'],[],['单点触控'],['0.8-1.0'],[],[],[],['生活防水'],['7'],['彩屏'],['跑步'],[],['不支持'],['通用'],['运动计步']
华为（HUAWEI）,['华为'],['56625323353'],['0.625'],[],['非触控屏'],['0.8'],['支持蓝牙'],['无'],['其他'],['生活防水'],['14-16'],['黑白屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['13232341007'],['22.00'],[],['单点触控'],['0.8'],[],[],[],['生活防水'],['7-15'],['黑白屏'],['跑步'],[],['不支持'],['男士'],['消息提醒']
纽曼（Newmine）,['纽曼KW16'],['100002583858'],['160.00'],['中国大陆'],['非触控屏'],['1.0-1.2'],['支持蓝牙'],['无'],['金属'],['生活防水'],['7'],['黑白屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
华为,['华为'],['54745850118'],['200.00'],[],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],[],['生活防水'],['7'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
小米（MI）,['小米'],['21748345912'],['320.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
爱多（IDALL）,['爱多'],['41453801854'],['0.54'],['中国大陆'],['单点触控'],['0.8-1.0'],[],[],['金属'],['30米防水'],['7'],['彩屏'],['跑步'],['30天无忧退'],['不支持'],['男士'],['消息提醒']
小米（MI）,['小米'],['55712384274'],['500.00'],[],['单点触控'],['1.2'],['支持蓝牙'],['来电提醒'],['硅胶'],['生活防水'],['7-10'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
荣耀,['荣耀'],['52770707051'],['100.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['44159115088'],['150.00'],[],['非触控屏'],['0.8'],[],[],['硅胶'],['50米防水'],['7-15'],['黑白屏'],['跑步'],[],['不支持'],['男士'],['睡眠监测']
华为（HUAWEI）,['华为荣耀畅玩智能手环A2'],['21229899426'],['50.00'],[],['单点触控'],['0.8'],[],[],[],['生活防水'],['7'],['黑白屏'],['跑步'],[],['不支持'],['通用'],['消息提醒']
小米（MI）,['小米'],['56005369106'],['60.00'],['中国大陆'],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['50米防水'],['14-16'],['彩屏'],['无'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
乐心（HIIN）,['乐心'],['54840000686'],['50.00'],['中国大陆'],['单点触控'],['1.2'],['支持蓝牙'],['来电提醒'],['硅胶'],['30米防水'],['7'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
VOSSTR,['VOSSTRQ1'],['35392625206'],['200.00'],['中国大陆'],['单点触控'],['0.8-1.0'],[],[],['硅胶'],['50米以上防水'],['7'],['彩屏'],['跑步'],[],[],['女士'],['消息提醒']
华为（HUAWEI）,['华为'],['48152798245'],['200.00'],[],['全屏触控'],['0.8'],[],[],['TPU'],['50米防水'],['7-15'],['黑白屏'],['跑步'],[],['不支持'],['男士'],['消息提醒']
炫戴（XUANDAI）,['炫戴'],['53612229817'],['100.00'],[],['非触控屏'],['0.8'],['支持WIFI'],['无'],[],['不防水'],['7'],['无屏幕'],['无'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
华为（HUAWEI）,['华为'],['43394469541'],['100.00'],[],['非触控屏'],['0.8'],['支持WIFI'],['来电提醒'],[],['不防水'],['7'],['无屏幕'],['跑步'],[],[],['通用'],['消息提醒']
华为（HUAWEI）,['华为'],['42039946854'],['100.00'],['中国大陆'],['非触控屏'],['0.8-1.0'],[],[],[],['50米防水'],['7'],['其他'],['跑步'],['一年质保'],['支持'],['男士'],['消息提醒']
全颂,['全颂'],['25956219433'],['100.00'],[],[],[],[],[],['TPU'],['生活防水'],['3'],['其他'],['否'],[],[],['老人'],[]
华为（HUAWEI）,['华为'],['53456879333'],['500.00'],[],['多点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],[],['生活防水'],['7'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
乐心（HIIN）,['乐心'],['21036670996'],['200.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
乐心（HIIN）,['乐心'],['41421161802'],['200.00'],['中国大陆'],['全屏触控'],['1.2'],[],[],['TPU'],['30米防水'],['7-15'],['彩屏'],['跑步'],[],['不支持'],['通用'],['消息提醒']
诚可（CHKEPZ）,['小米手环2腕带'],['51321969834'],['20.00'],[],['多点触控'],['0.8-1.0'],[],[],['硅胶'],['30米防水'],['16-21'],['其他'],['骑行'],[],['支持'],['通用'],['久坐提醒']
VOSSTR,['VOSSTR'],['28421514875'],['200.00'],['中国大陆'],['单点触控'],['1.0-1.2'],[],[],['硅胶'],['30米防水'],['7'],['彩屏'],['跑步'],['一年质保'],[],['通用'],['消息提醒']
纽曼（Newmine）,['纽曼'],['34594494537'],['230.00'],[],[],[],[],[],['金属'],['50米及以上防水'],['30'],['其他'],['无'],[],[],['通用'],[]
乐心（HIIN）,['乐心'],['41421798919'],['20.00'],['中国大陆'],[],[],['蓝牙连接'],[],[],[],[],[],[],[],[],['中性'],[]
华为（HUAWEI）,['华为'],['54218195818'],['230.00'],[],['多点触控'],['0.8'],['支持蓝牙'],['来电提醒'],['硅胶'],['50米防水'],['14-16'],['彩屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['通用'],['消息提醒']
华为（HUAWEI）,['荣耀手环4防水智能手环4Running版计步器健康监测华为手表智能提醒男女运动手环跑姿监测长续航睡眠'],['51900045404'],['500.00'],[],['单点触控'],['0.8'],[],[],[],['生活防水'],['7'],['黑白屏'],['跑步'],[],['不支持'],['通用'],['运动计步']
小寻,['小寻A3'],['41546438394'],['200.00'],[],[],[],[],[],['硅胶'],['生活防水'],['3'],['其他'],['5'],[],[],['儿童'],[]
华为（HUAWEI）,['华为'],['56197700372'],['250.00'],[],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],['硅胶'],['50米防水'],['12-14'],['黑白屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['通用'],['消息提醒']
博之轮（BOZLUN）,['博之轮'],['10580862545'],['20.00'],['中国大陆'],[],[],['蓝牙连接'],[],[],[],[],[],[],[],[],['男士'],[]
VOSSTR,['VOSSTR'],['55855242303'],['200.00'],[],['单点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],['硅胶'],['生活防水'],['7-10'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
乐心（HIIN）,['乐心'],['55583064030'],['20.00'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['TPU'],['30米防水'],['7'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['女士'],['消息提醒']
博之轮（BOZLUN）,['博之轮'],['45201128275'],['200.00'],[],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],['硅胶'],['30米防水'],['7'],['黑白屏'],['跑步'],[],[],['男士'],['消息提醒']
DMDG,['DMDG'],['40263815652'],['100.00'],[],['单点触控'],['1.2'],[],[],['硅胶'],['30米防水'],['7-15'],['彩屏'],['跑步'],['一年质保'],['不支持'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['51375378526'],['500.00'],[],['单点触控'],['0.8'],[],[],[],['50米防水'],['7-15'],['其他'],['跑步'],[],['不支持'],['通用'],['消息提醒']
华为（HUAWEI）,['华为'],['48297796750'],['100.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['55016764082'],['500.00'],[],['多点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],[],['生活防水'],['7'],['黑白屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
VOSSTR,['VOSSTR'],['13725932571'],['300.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
小米（MI）,[],['26661066367'],['210.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
VOSSTR,['VOSSTRF1'],['25996565672'],['200.00'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],[],['30米防水'],['7-15'],['彩屏'],['跑步'],[],['不支持'],['通用'],['消息提醒']
小米（MI）,['小米'],['56478433896'],['210.00'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['其他'],['生活防水'],['18-20'],['其他'],['无'],[],['支持蓝牙通话'],['儿童'],['心率监测']
博之轮（BOZLUN）,['博之轮'],['27606279022'],['200.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['13679434961'],['50.00'],['中国大陆'],[],[],[],[],['TPU'],['30米防水'],['30'],['黑白触屏'],[],['一年质保'],[],[],[]
若腾,['男女通用小米华为手表式智能手环蓝牙耳机二合一可分拆通话多功能'],['26695323524'],['100.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
小米（MI）,['小米'],['29503334872'],['23.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['42738116060'],['300.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
三达（SANDA）,['佳明官网garmin跑步手表松路智能手表同款三达新款心率监测健康运动智能手环防水闹钟蓝牙计步手表'],['56319411949'],['1.0'],[],[],[],['USB'],[],[],[],[],[],[],[],[],['成人'],[]
华为（HUAWEI）,[],['51016627626'],['210.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['51513902742'],['210.00'],[],['全屏触控'],['0.8-1.0'],[],[],[],['50米防水'],[],['彩屏'],['跑步'],[],[],['男士'],['心率监测']
华为（HUAWEI）,['华为'],['13529645597'],['150.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
米布斯（mijobs）,['米布斯'],['28893339435'],['20.00'],[],['非触控屏'],['0.8'],[],[],[],['生活防水'],['7'],['其他'],['跑步'],[],['不支持'],['通用'],['运动计步']
小米（MI）,['小米'],['10469100380'],['10.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
乐心（lifesense）,['乐心手环MAMBO5'],['47181693150'],['22.00'],[],['单点触控'],['0.8-1.0'],[],[],[],['30米防水'],['7'],['彩屏'],['跑步'],[],[],['通用'],['运动计步']
霹雳先锋,['霹雳先锋'],['57077702052'],['100.00'],[],['单点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],['硅胶'],['30米防水'],['7-10'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
乐心（lifesense）,['乐心'],['12970294983'],['110.00'],[],['单点触控'],['0.8-1.0'],[],[],[],['生活防水'],['7-15'],['其他'],['跑步'],[],['不支持'],['男士'],['消息提醒']
DMDG,['DMDG'],['48399235044'],['120.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为'],['42196971574'],['200.00'],[],['单点触控'],['0.8-1.0'],[],[],[],['50米防水'],[],['墨水屏'],['跑步'],['一年质保'],[],['通用'],['消息提醒']
VOSSTR,['VOSSTR'],['33030667947'],['200.00'],['中国大陆'],['单点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],['硅胶'],['30米防水'],['7-10'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
VOSSTR,['VOSSTR'],['29967873737'],['200.00'],['中国大陆'],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],[],['30米防水'],['7'],['彩屏'],['跑步'],[],['不支持'],['通用'],['心率监测']
VOSSTR,['VOSSTRV8'],['24040155568'],['150.00'],['中国大陆'],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['TPU'],['30米防水'],['7'],['彩屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['通用'],['心率监测']
DMDG,['DMDG'],['52308842521'],['100.00'],[],['单点触控'],['1.2'],['支持蓝牙'],['来电提醒'],[],['生活防水'],['7'],['彩屏'],['跑步'],[],[],['男士'],['消息提醒']
纽曼（Newmine）,['纽曼'],['27071123473'],['200.00'],[],[],[],[],[],['金属'],['50米防水'],['30'],['无触屏'],['无'],[],[],['通用'],[]
DMDG,['DMDG'],['41319848288'],['100.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
魅英（MEIYING）,['魅英'],['47914761310'],['200.00'],[],['非触控屏'],['0.8'],[],[],[],['不防水'],['7'],['无屏幕'],['跑步'],[],[],['通用'],['消息提醒']
DMDG,['DMDG'],['45546393583'],['120.00'],[],['单点触控'],['0.8-1.0'],[],[],['硅胶'],['生活防水'],[],['彩屏'],['跑步'],[],[],['男士'],['消息提醒']
纽曼（Newmine）,['纽曼'],['46411596208'],['200.00'],[],[],[],[],[],['硅胶'],['50米防水'],['16-30'],['无触屏'],['否'],[],[],['男士'],['睡眠监测']
纽曼（Newmine）,['纽曼'],['55706213631'],['0.8'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['金属'],['50米防水'],['24'],['其他'],['跑步'],['30天无忧退'],['支持蓝牙通话'],['男士'],['消息提醒']
VOSSTR,['VOSSTRB61'],['30843224389'],['3.00'],['中国大陆'],['单点触控'],['0.8-1.0'],[],[],[],['生活防水'],['7-15'],['彩屏'],['跑步'],[],['不支持'],['通用'],['消息提醒']
AMAZFIT,['AMAZFIT'],['57245035366'],['0.6'],[],[],[],[],[],['硅胶'],['50米防水'],['8-15'],['其他'],['15种以上'],[],[],['男士'],[]
乐心（lifesense）,['乐心'],['38348006942'],['100.00'],[],['单点触控'],['0.8-1.0'],[],[],['TPU'],['30米防水'],['21'],['彩屏'],['跑步'],['一年质保'],['不支持'],['通用'],['消息提醒']
华为（HUAWEI）,['华为'],['30935175726'],['25.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
纽曼（Newmine）,['纽曼'],['43554015469'],['215.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
iwown,['米友'],['10989354781'],['350.00'],['中国大陆'],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],['TPU'],['生活防水'],['7-10'],['彩屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
翰诺思（HEANTTV）,['翰诺思'],['11717718275'],['100.00'],['中国大陆'],['多点触控'],['0.8'],[],[],['金属'],['生活防水'],['7-15'],['无屏幕'],['跑步'],[],['不支持'],['通用'],['运动计步']
米布斯（mijobs）,['米布斯'],['50917353704'],['3.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
七佳数码,['七佳数码'],['41379720236'],['200.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
